account_id,loan_amount,outstanding_amount,days_past_due,customer_location,income_band,payment_history,contact_attempts,last_channel,last_outcome,assigned_channel,recovery_amount
SFL102444,103206,52709,262,Tier 1,Medium,Poor,7,Call,No Response,Call,0
SFL102445,49349,39120,35,Tier 2,High,Poor,4,Call,No Response,Call,0
SFL102446,34462,17516,335,Tier 2,High,Poor,11,Field,Promised,Field,0
SFL102447,59836,32586,159,Tier 2,High,Poor,5,Call,No Response,Field,5482
SFL102448,132892,112934,351,Tier 2,Low,Average,1,Call,Promised,Field,71909
SFL102449,733192,707607,139,Tier 3,Low,Average,2,Call,No Response,Field,0
SFL102450,119577,55321,874,Tier 1,Medium,Poor,7,Call,No Response,Legal,0
SFL102451,23240,8432,8,Tier 2,Medium,Good,6,Call,Promised,Field,6377
SFL102452,54241,50706,77,Tier 1,Low,Average,9,Call,Refused,Field,0
SFL102453,33151,20514,254,Tier 2,Medium,Good,6,Call,No Response,Field,0
SFL102454,191995,167178,306,Tier 1,Low,Poor,1,Field,No Response,Call,0
SFL102455,895843,337909,62,Tier 3,High,Average,5,Call,Promised,Field,0
SFL102456,13508,7827,107,Tier 2,Medium,Average,6,Field,Promised,Call,0
SFL102457,65946,24220,122,Tier 2,High,Poor,2,Field,No Response,Legal,0
SFL102458,27797,20791,67,Tier 2,High,Poor,10,Call,Promised,Call,0
SFL102459,47290,22334,468,Tier 2,Low,Poor,2,Call,No Response,Legal,0
SFL102460,342811,225527,690,Tier 3,Medium,Poor,18,Call,Promised,Call,0
SFL102461,336751,177790,168,Tier 3,Low,Poor,6,Call,No Response,Call,0
SFL102462,75787,59122,233,Tier 1,Medium,Average,4,Call,No Response,Call,0
SFL102463,404482,353296,866,Tier 1,High,Good,1,Field,Promised,Call,0
SFL102464,37201,34694,334,Tier 3,Low,Good,9,Field,Promised,Call,19077
SFL102465,1000490,481316,153,Tier 3,Low,Average,1,Call,Promised,Call,296997
SFL102466,10824,5208,89,Tier 1,Medium,Poor,4,Call,Promised,Call,2233
SFL102467,336070,273052,49,Tier 2,Low,Average,4,Field,Refused,Field,0
SFL102468,19600,9863,154,Tier 1,Low,Poor,4,Field,Refused,Call,0
SFL102469,119701,43130,306,Tier 1,Low,Poor,4,Call,Paid,Call,0
SFL102470,53605,47159,712,Tier 2,Low,Good,5,Field,Paid,Legal,29949
SFL102471,122752,98104,441,Tier 1,Low,Good,1,Call,Refused,Call,0
SFL102472,49043,36523,2,Tier 2,Low,Good,10,Legal,No Response,Field,0
SFL102473,245923,120135,140,Tier 1,Low,Average,20,Call,Promised,Call,0
SFL102474,645843,262363,110,Tier 3,Medium,Good,2,Call,Promised,Field,261712
SFL102475,20887,16848,111,Tier 3,Low,Poor,2,Call,No Response,Field,0
SFL102476,283751,92730,862,Tier 1,Low,Good,14,Call,Promised,Call,0
SFL102477,241697,117845,6,Tier 3,Low,Poor,3,Field,No Response,Call,0
SFL102478,877073,642086,262,Tier 2,Medium,Average,3,Field,Refused,Field,310980
SFL102479,35204,23067,60,Tier 3,High,Average,19,Field,Refused,Field,5968
SFL102480,43527,16178,159,Tier 3,High,Average,8,Call,Paid,Field,8492
SFL102481,38777,35009,741,Tier 2,Low,Good,3,Call,Paid,Field,29478
SFL102482,28907,14710,47,Tier 2,High,Average,4,Call,Paid,Field,10459
SFL102483,349890,314183,9,Tier 1,Low,Average,5,Call,Promised,Call,165161
SFL102484,197751,122365,143,Tier 2,Medium,Average,11,Field,Refused,Call,48604
SFL102485,108025,69583,170,Tier 3,Medium,Average,9,Call,No Response,Call,0
SFL102486,144421,113469,588,Tier 3,Low,Good,7,Legal,Refused,Field,0
SFL102487,61308,34085,853,Tier 1,High,Average,4,Call,Promised,Legal,15911
SFL102488,247678,158415,37,Tier 3,Medium,Poor,9,Field,No Response,Call,0
SFL102489,58419,23658,510,Tier 3,Low,Average,10,Legal,Paid,Field,0
SFL102490,147519,85662,238,Tier 2,Low,Average,1,Call,Paid,Field,0
SFL102491,25407,9424,147,Tier 2,Low,Average,18,Field,Paid,Call,0
SFL102492,47919,43736,291,Tier 1,Low,Poor,9,Legal,No Response,Call,0
SFL102493,37199,18582,879,Tier 3,High,Average,7,Legal,No Response,Legal,0
SFL102494,186096,135080,514,Tier 3,High,Poor,9,Call,Refused,Field,0
SFL102495,30011,15895,228,Tier 1,Low,Average,5,Legal,Promised,Legal,0
SFL102496,493079,471752,132,Tier 2,High,Poor,10,Field,No Response,Legal,0
SFL102497,61591,58826,74,Tier 1,Medium,Poor,7,Call,Paid,Legal,0
SFL102498,15176,8174,342,Tier 1,Low,Average,6,Call,No Response,Call,6074
SFL102499,68874,48356,742,Tier 3,Medium,Poor,1,Legal,No Response,Legal,18816
SFL102500,24480,7592,237,Tier 2,Low,Average,10,Field,No Response,Field,2395
SFL102501,39180,22705,172,Tier 1,Low,Average,6,Call,Refused,Call,0
SFL102502,48792,21854,755,Tier 2,Low,Poor,6,Field,Promised,Field,0
SFL102503,13349,7187,150,Tier 2,Medium,Average,10,Call,No Response,Field,0
SFL102504,70671,58968,255,Tier 3,Low,Good,1,Field,Promised,Field,0
SFL102505,47084,37435,134,Tier 1,Medium,Average,14,Field,Paid,Field,0
SFL102506,32702,25986,552,Tier 2,Medium,Average,2,Call,Promised,Field,23384
SFL102507,136328,46608,152,Tier 1,Low,Average,6,Call,No Response,Call,0
SFL102508,848700,294367,131,Tier 2,Medium,Average,19,Field,Promised,Field,0
SFL102509,297577,245993,73,Tier 1,Medium,Average,5,Field,No Response,Call,117563
SFL102510,18963,6288,135,Tier 2,Medium,Poor,6,Call,No Response,Call,0
SFL102511,182721,66979,261,Tier 3,Low,Poor,5,Call,No Response,Field,0
SFL102512,289341,135233,698,Tier 1,Medium,Average,7,Call,No Response,Field,0
SFL102513,52466,39297,177,Tier 3,Low,Average,5,Call,No Response,Field,0
SFL102514,1179884,627746,62,Tier 3,High,Average,1,Call,Promised,Field,150058
SFL102515,545916,466368,92,Tier 1,Low,Poor,4,Legal,No Response,Field,0
SFL102516,1120965,493397,642,Tier 2,Low,Average,9,Call,No Response,Legal,0
SFL102517,101259,30861,29,Tier 2,Low,Poor,3,Field,No Response,Call,4553
SFL102518,190546,128533,854,Tier 1,Low,Good,4,Field,Paid,Legal,0
SFL102519,242462,194478,106,Tier 2,Medium,Good,10,Call,Refused,Field,101688
SFL102520,316640,286111,45,Tier 3,Medium,Poor,9,Legal,No Response,Call,102810
SFL102521,38658,31113,70,Tier 1,Low,Good,2,Call,No Response,Legal,0
SFL102522,31872,10063,141,Tier 2,High,Poor,10,Call,No Response,Call,0
SFL102523,43769,37979,61,Tier 1,Low,Average,15,Legal,Promised,Call,9358
SFL102524,53603,29701,286,Tier 2,High,Poor,6,Legal,Promised,Call,14023
SFL102525,346914,298350,634,Tier 1,Medium,Poor,17,Call,Refused,Field,0
SFL102526,1012463,337153,584,Tier 2,Medium,Average,4,Field,Refused,Call,0
SFL102527,10802,4817,242,Tier 2,Medium,Poor,2,Field,No Response,Call,0
SFL102528,125565,108552,301,Tier 2,High,Poor,16,Field,Refused,Field,0
SFL102529,325133,116122,834,Tier 2,Low,Good,10,Legal,No Response,Call,93155
SFL102530,1107810,912191,894,Tier 2,High,Average,3,Call,Refused,Field,0
SFL102531,682245,623318,9,Tier 2,Low,Poor,13,Call,No Response,Call,0
SFL102532,1139716,776955,187,Tier 3,Medium,Good,6,Call,Promised,Field,415616
SFL102533,310219,178527,104,Tier 2,Low,Good,6,Call,No Response,Field,145603
SFL102534,265145,123072,188,Tier 2,Low,Good,12,Call,Paid,Call,91745
SFL102535,15087,6594,109,Tier 2,Low,Average,8,Field,No Response,Field,0
SFL102536,1112920,439095,205,Tier 2,Medium,Average,12,Field,Refused,Call,0
SFL102537,24739,9805,250,Tier 2,Low,Poor,5,Call,Promised,Call,3060
SFL102538,907097,820165,291,Tier 3,Low,Average,10,Legal,Promised,Field,0
SFL102539,1077827,796881,306,Tier 2,Medium,Poor,2,Field,No Response,Call,0
SFL102540,32074,13556,230,Tier 1,Medium,Average,4,Legal,Refused,Call,0
SFL102541,292376,194043,128,Tier 1,Medium,Poor,4,Field,No Response,Call,0
SFL102542,34054,18707,316,Tier 2,Medium,Poor,8,Call,Refused,Call,6597
SFL102543,19836,8254,53,Tier 2,Low,Average,6,Legal,Promised,Field,3306
SFL102544,297271,173209,174,Tier 1,High,Good,18,Call,Paid,Call,148617
SFL102545,299697,144694,330,Tier 3,Medium,Average,8,Call,Promised,Field,72448
SFL102546,283959,184500,63,Tier 2,Medium,Poor,3,Call,No Response,Call,0
SFL102547,198537,123400,44,Tier 2,Low,Poor,10,Legal,Refused,Call,0
SFL102548,258957,87666,109,Tier 2,Low,Good,5,Legal,No Response,Field,44727
SFL102549,327786,114859,95,Tier 2,High,Average,4,Field,Promised,Call,54161
SFL102550,25426,11744,65,Tier 2,Medium,Average,3,Call,Promised,Field,0
SFL102551,541352,258308,116,Tier 1,Low,Poor,2,Legal,Refused,Field,0
SFL102552,261075,170098,91,Tier 3,High,Average,11,Call,Promised,Field,89644
SFL102553,57240,40465,47,Tier 2,Low,Average,6,Legal,No Response,Field,12645
SFL102554,236206,208586,696,Tier 1,Low,Good,10,Field,Promised,Legal,0
SFL102555,843219,684584,614,Tier 2,High,Good,10,Call,Promised,Field,0
SFL102556,872148,461512,447,Tier 2,High,Average,13,Call,Promised,Field,123289
SFL102557,237079,115543,326,Tier 3,Low,Average,1,Call,Promised,Call,76433
SFL102558,268637,208090,786,Tier 2,Low,Good,7,Call,No Response,Field,0
SFL102559,502322,174003,292,Tier 3,High,Average,8,Call,Promised,Field,78549
SFL102560,66647,22324,77,Tier 2,Low,Poor,6,Legal,Promised,Legal,0
SFL102561,67271,31080,27,Tier 3,High,Poor,6,Call,No Response,Call,0
SFL102562,66223,54735,280,Tier 3,Low,Average,1,Legal,No Response,Call,0
SFL102563,51181,28213,394,Tier 2,High,Poor,5,Call,No Response,Call,0
SFL102564,16305,15016,61,Tier 2,Medium,Poor,7,Legal,Refused,Call,0
SFL102565,37694,34202,61,Tier 2,Low,Good,6,Call,No Response,Field,30591
SFL102566,464366,382855,80,Tier 1,High,Average,4,Field,No Response,Call,246234
SFL102567,787095,404824,280,Tier 1,Medium,Average,7,Legal,No Response,Call,0
SFL102568,135734,70515,96,Tier 2,High,Poor,7,Legal,No Response,Legal,0
SFL102569,70712,55514,897,Tier 1,Medium,Poor,5,Legal,No Response,Legal,0
SFL102570,10244,9028,509,Tier 2,Medium,Average,9,Field,Promised,Call,0
SFL102571,259652,185456,174,Tier 3,Low,Poor,3,Call,No Response,Field,0
SFL102572,52475,29527,54,Tier 1,Low,Poor,3,Call,No Response,Call,0
SFL102573,17450,14766,90,Tier 2,Low,Average,10,Call,No Response,Call,0
SFL102574,55805,53086,110,Tier 2,High,Poor,2,Field,No Response,Field,0
SFL102575,39322,19896,31,Tier 2,Low,Average,10,Field,Paid,Field,0
SFL102576,212648,85070,154,Tier 2,Medium,Poor,16,Call,No Response,Call,0
SFL102577,37913,32836,72,Tier 3,Low,Average,1,Field,Promised,Field,22040
SFL102578,71938,35983,150,Tier 3,Medium,Good,3,Call,Paid,Call,26662
SFL102579,72721,36389,36,Tier 2,Medium,Average,4,Call,Refused,Field,0
SFL102580,346299,115401,156,Tier 2,Medium,Poor,11,Field,No Response,Call,0
SFL102581,638855,298982,92,Tier 1,Low,Poor,3,Call,No Response,Call,0
SFL102582,272980,125635,81,Tier 2,High,Average,2,Field,Refused,Field,41731
SFL102583,31454,27209,273,Tier 1,Medium,Poor,10,Field,Promised,Field,0
SFL102584,302722,150848,277,Tier 2,Medium,Average,2,Field,Promised,Call,37441
SFL102585,121672,93664,415,Tier 3,Low,Average,2,Call,No Response,Field,35763
SFL102586,40310,28547,691,Tier 2,High,Average,9,Call,No Response,Legal,0
SFL102587,33289,18867,311,Tier 2,Low,Average,4,Call,No Response,Field,0
SFL102588,18363,13228,172,Tier 3,Medium,Poor,4,Call,Refused,Call,0
SFL102589,313063,154441,800,Tier 3,Medium,Good,1,Field,Refused,Call,0
SFL102590,42124,18160,386,Tier 2,Medium,Average,6,Legal,No Response,Legal,0
SFL102591,13042,9719,32,Tier 1,Low,Average,12,Call,No Response,Call,4360
SFL102592,27154,25906,119,Tier 3,Low,Average,4,Call,Promised,Call,0
SFL102593,46074,29258,353,Tier 3,Low,Good,14,Field,Promised,Field,0
SFL102594,54595,17864,75,Tier 3,High,Average,3,Call,Promised,Field,15665
SFL102595,1115021,685101,21,Tier 1,Low,Average,8,Field,No Response,Call,0
SFL102596,270600,83437,306,Tier 2,Low,Average,6,Legal,Refused,Field,0
SFL102597,73125,54246,74,Tier 1,Low,Average,14,Legal,Promised,Call,28830
SFL102598,60802,51439,142,Tier 3,Medium,Poor,3,Call,Promised,Field,0
SFL102599,65594,52838,74,Tier 2,Low,Average,2,Call,No Response,Legal,0
SFL102600,1160067,459865,143,Tier 2,Medium,Poor,15,Call,No Response,Call,0
SFL102601,163512,86917,160,Tier 2,Medium,Poor,3,Call,Refused,Field,0
SFL102602,241182,92413,103,Tier 1,Low,Poor,9,Field,Refused,Field,0
SFL102603,208515,72636,40,Tier 2,Medium,Poor,3,Legal,No Response,Field,8214
SFL102604,825582,404310,607,Tier 2,High,Poor,6,Field,Refused,Call,0
SFL102605,128534,52809,490,Tier 3,Medium,Average,3,Field,No Response,Field,0
SFL102606,1069626,548894,34,Tier 2,Low,Poor,4,Call,Promised,Legal,0
SFL102607,256187,171319,79,Tier 1,Medium,Average,1,Field,Promised,Call,0
SFL102608,39166,31785,436,Tier 2,Medium,Average,3,Field,Promised,Legal,0
SFL102609,67705,58130,347,Tier 1,Low,Poor,5,Call,No Response,Call,0
SFL102610,15470,12382,227,Tier 1,Low,Average,13,Field,No Response,Field,0
SFL102611,288034,154974,610,Tier 1,Low,Poor,2,Call,Promised,Legal,0
SFL102612,115002,59424,129,Tier 1,High,Poor,1,Field,Refused,Field,0
SFL102613,1058588,563157,281,Tier 2,Low,Average,13,Call,Refused,Legal,0
SFL102614,342214,251211,290,Tier 2,Medium,Poor,2,Field,No Response,Call,102375
SFL102615,145694,122950,223,Tier 2,Medium,Average,2,Call,Paid,Call,0
SFL102616,1124915,368840,699,Tier 1,Low,Average,4,Call,Promised,Legal,309649
SFL102617,54067,50113,228,Tier 3,Medium,Average,6,Call,Paid,Field,36277
SFL102618,112325,39594,234,Tier 2,High,Poor,9,Call,No Response,Legal,6977
SFL102619,61733,26985,77,Tier 2,Medium,Good,8,Field,Promised,Call,21610
SFL102620,74963,45983,15,Tier 2,Low,Good,5,Field,No Response,Field,15568
SFL102621,512765,435565,259,Tier 2,Low,Average,13,Call,Paid,Field,169948
SFL102622,579063,400687,328,Tier 1,High,Average,8,Legal,Refused,Call,0
SFL102623,28499,13951,292,Tier 2,Medium,Poor,9,Call,Refused,Call,0
SFL102624,54817,51761,194,Tier 3,High,Good,3,Call,Paid,Field,34166
SFL102625,229273,80527,142,Tier 3,Medium,Good,2,Call,No Response,Field,20236
SFL102626,290676,142293,145,Tier 2,High,Good,11,Field,No Response,Call,0
SFL102627,707503,537027,448,Tier 3,Low,Average,4,Call,No Response,Field,0
SFL102628,61418,29564,104,Tier 1,Low,Average,5,Call,No Response,Call,0
SFL102629,218997,193473,177,Tier 3,Low,Poor,10,Call,Promised,Field,0
SFL102630,323681,147546,554,Tier 1,Low,Good,1,Field,No Response,Call,57812
SFL102631,35021,23812,255,Tier 2,Low,Average,4,Call,No Response,Field,4883
SFL102632,50531,27484,35,Tier 2,Low,Average,4,Field,No Response,Field,20814
SFL102633,146034,121685,89,Tier 2,Medium,Poor,6,Call,Promised,Field,27750
SFL102634,38831,15348,223,Tier 3,Low,Average,2,Call,No Response,Field,0
SFL102635,17177,10643,23,Tier 1,High,Average,3,Field,No Response,Field,0
SFL102636,206173,162228,25,Tier 3,Low,Average,17,Call,Refused,Field,0
SFL102637,35543,20655,208,Tier 1,High,Good,7,Field,Paid,Call,16846
SFL102638,1193059,1115862,41,Tier 2,Low,Good,16,Field,No Response,Call,0
SFL102639,43028,25337,342,Tier 1,Low,Average,8,Field,No Response,Call,20460
SFL102640,76755,26346,8,Tier 1,Low,Average,9,Call,Refused,Call,0
SFL102641,10026,4002,305,Tier 3,Medium,Average,8,Call,Promised,Field,0
SFL102642,48986,39728,795,Tier 2,Medium,Average,6,Call,Refused,Field,22192
SFL102643,172107,120557,671,Tier 3,Medium,Poor,5,Call,No Response,Legal,0
SFL102644,20738,17266,25,Tier 2,High,Average,2,Call,Refused,Field,0
SFL102645,277089,165166,75,Tier 2,High,Average,15,Call,Refused,Field,85581
SFL102646,1178102,778059,441,Tier 2,Low,Good,10,Field,Refused,Legal,0
SFL102647,70010,31662,62,Tier 2,Low,Average,13,Legal,Refused,Field,0
SFL102648,72804,51172,304,Tier 2,Low,Poor,7,Legal,No Response,Field,0
SFL102649,642480,363549,34,Tier 3,Low,Poor,6,Call,Promised,Legal,0
SFL102650,149707,97739,165,Tier 1,Low,Average,17,Field,Promised,Call,0
SFL102651,39414,35485,16,Tier 1,Low,Average,3,Call,No Response,Field,0
SFL102652,90138,85418,59,Tier 3,Medium,Average,18,Call,No Response,Legal,0
SFL102653,182220,156091,37,Tier 2,Medium,Average,6,Call,No Response,Field,0
SFL102654,305157,203823,273,Tier 2,Low,Average,10,Field,No Response,Call,0
SFL102655,53714,34878,131,Tier 2,Low,Average,9,Call,No Response,Field,0
SFL102656,308714,228907,814,Tier 3,High,Good,11,Field,Promised,Field,0
SFL102657,166603,156206,179,Tier 3,Low,Good,8,Call,Promised,Field,86951
SFL102658,18692,6405,34,Tier 2,Medium,Average,6,Field,Refused,Field,0
SFL102659,1171386,970393,325,Tier 2,Low,Poor,3,Call,Refused,Call,0
SFL102660,701114,282758,272,Tier 3,High,Average,4,Call,Refused,Field,0
SFL102661,118276,52466,62,Tier 1,Medium,Good,10,Call,Promised,Call,43158
SFL102662,21827,9895,114,Tier 3,Low,Average,8,Field,No Response,Field,0
SFL102663,183169,71912,310,Tier 2,Medium,Poor,5,Call,Refused,Call,0
SFL102664,90260,63477,93,Tier 1,Low,Average,5,Call,No Response,Field,24586
SFL102665,278865,253295,315,Tier 2,Low,Poor,20,Field,Promised,Call,0
SFL102666,59276,20721,107,Tier 1,Medium,Good,2,Call,Paid,Field,15044
SFL102667,115532,82225,527,Tier 2,Medium,Average,2,Call,Promised,Field,0
SFL102668,60885,20789,107,Tier 2,Low,Average,6,Field,No Response,Field,10311
SFL102669,253928,178685,159,Tier 1,Low,Poor,16,Call,No Response,Field,0
SFL102670,41272,27409,9,Tier 2,High,Average,6,Field,Promised,Legal,17041
SFL102671,16756,7615,53,Tier 2,Low,Good,10,Call,Promised,Field,6506
SFL102672,1189193,812934,134,Tier 2,Low,Poor,11,Call,Promised,Call,0
SFL102673,10438,4341,893,Tier 2,Medium,Average,20,Call,No Response,Field,0
SFL102674,136342,92350,248,Tier 3,Low,Average,1,Legal,Refused,Legal,0
SFL102675,77163,25221,112,Tier 1,Low,Average,17,Call,No Response,Call,0
SFL102676,39293,14856,846,Tier 1,High,Poor,12,Call,Paid,Legal,0
SFL102677,344955,226177,298,Tier 1,High,Average,2,Field,Refused,Call,0
SFL102678,558922,215102,80,Tier 3,High,Poor,6,Call,No Response,Call,0
SFL102679,208349,119980,125,Tier 1,High,Poor,4,Call,No Response,Call,0
SFL102680,168477,72044,39,Tier 2,Medium,Good,4,Call,Promised,Field,49317
SFL102681,296009,286869,14,Tier 3,Medium,Poor,10,Call,No Response,Call,0
SFL102682,666021,426583,126,Tier 2,Medium,Poor,9,Field,Paid,Call,0
SFL102683,252454,153699,886,Tier 1,Medium,Good,5,Call,Promised,Call,0
SFL102684,120949,56102,176,Tier 2,Medium,Good,6,Call,Refused,Legal,0
SFL102685,860819,639537,144,Tier 2,Medium,Poor,8,Call,Paid,Call,0
SFL102686,326919,200558,166,Tier 1,Low,Average,4,Field,Paid,Field,0
SFL102687,142981,125619,151,Tier 1,Medium,Average,14,Field,Promised,Legal,0
SFL102688,491178,312423,204,Tier 1,Medium,Poor,15,Field,Refused,Legal,0
SFL102689,163910,68122,162,Tier 2,Medium,Good,7,Call,No Response,Call,18244
SFL102690,391092,250166,610,Tier 3,High,Poor,18,Field,No Response,Call,0
SFL102691,1006734,848369,100,Tier 2,High,Average,4,Call,Paid,Legal,0
SFL102692,242430,146634,150,Tier 2,Low,Poor,4,Field,No Response,Call,75117
SFL102693,208833,190774,35,Tier 2,Medium,Poor,8,Legal,No Response,Call,0
SFL102694,28939,14931,129,Tier 2,Medium,Poor,9,Call,Refused,Legal,0
SFL102695,227831,147015,334,Tier 2,Low,Average,4,Call,No Response,Field,0
SFL102696,492204,271986,168,Tier 3,High,Poor,10,Field,No Response,Field,0
SFL102697,39881,36553,288,Tier 2,Medium,Average,2,Field,Refused,Field,12106
SFL102698,63409,36504,42,Tier 3,Medium,Average,6,Call,Promised,Field,13584
SFL102699,735962,349742,448,Tier 3,High,Good,4,Call,Promised,Legal,0
SFL102700,82894,79471,176,Tier 3,High,Average,8,Call,No Response,Call,0
SFL102701,80324,46562,174,Tier 2,Medium,Average,15,Call,No Response,Call,0
SFL102702,133617,103043,255,Tier 2,Low,Average,4,Call,No Response,Call,0
SFL102703,43125,30472,65,Tier 3,Low,Good,2,Field,Paid,Field,15347
SFL102704,158204,123400,60,Tier 1,Low,Average,3,Legal,Promised,Legal,0
SFL102705,229856,82801,122,Tier 3,Low,Average,4,Call,No Response,Field,54575
SFL102706,11540,8799,311,Tier 2,Low,Good,2,Field,No Response,Field,0
SFL102707,33979,15453,280,Tier 3,Medium,Poor,6,Call,No Response,Call,0
SFL102708,302122,146243,177,Tier 1,Low,Average,6,Legal,Promised,Call,102046
SFL102709,286828,155998,87,Tier 1,Medium,Average,14,Call,No Response,Call,0
SFL102710,62483,25369,462,Tier 3,Low,Poor,1,Field,Promised,Call,0
SFL102711,133261,127688,665,Tier 3,Low,Poor,1,Call,No Response,Legal,0
SFL102712,215643,117292,163,Tier 1,Medium,Average,6,Field,Refused,Call,69375
SFL102713,18052,8426,53,Tier 2,Medium,Average,15,Field,No Response,Field,0
SFL102714,208005,76830,307,Tier 2,Low,Poor,7,Call,No Response,Call,0
SFL102715,34601,13398,806,Tier 2,High,Poor,3,Field,Promised,Legal,2403
SFL102716,39687,38096,280,Tier 1,Low,Average,6,Call,Paid,Call,10027
SFL102717,24079,11629,297,Tier 1,Medium,Average,4,Call,Promised,Call,0
SFL102718,57636,31741,261,Tier 2,Medium,Average,8,Field,No Response,Field,0
SFL102719,61885,48137,4,Tier 1,High,Average,19,Call,No Response,Call,13575
SFL102720,44003,38894,181,Tier 2,Medium,Poor,8,Field,Refused,Field,0
SFL102721,12359,8513,5,Tier 3,Medium,Poor,6,Call,Paid,Call,0
SFL102722,80890,33346,31,Tier 2,High,Good,8,Field,No Response,Field,16735
SFL102723,21679,18715,160,Tier 1,Low,Poor,1,Call,No Response,Call,6645
SFL102724,1184876,820298,110,Tier 1,Low,Poor,17,Call,No Response,Field,0
SFL102725,222147,203326,747,Tier 3,Low,Average,6,Field,No Response,Field,126375
